step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
125,5.5894702047999044e-05,5.5894702047999044e-05,0.003942064940929413,0.11002779006958008,0.062034288296486384,6.3549370765686035,0.6276479363441467,0.7197950482368469,1.0,0.0
126,5.899661519091891e-05,5.899661519091891e-05,0.004029863514006138,0.12302446365356445,0.06341951703375814,6.379418849945068,0.6322859525680542,0.7358335852622986,1.0,0.0
127,5.6550500197371714e-05,5.6550500197371714e-05,0.0041648647747933865,0.10893869400024414,0.06463463878697562,6.454095363616943,0.6443153023719788,0.7362015247344971,1.0,0.0
128,5.9895188181534545e-05,5.9895188181534545e-05,0.00397002138197422,0.12845897674560547,0.06281464497853717,6.462185382843018,0.6154998540878296,0.702468991279602,1.0,0.0
129,5.562832936311859e-05,5.562832936311859e-05,0.004216936416924,0.10644721984863281,0.06676673970640312,6.367536544799805,0.6433085203170776,0.7229824662208557,1.0,0.0
130,5.492366808399672e-05,5.492366808399672e-05,0.004283345770090818,0.10433197021484375,0.06558302512171821,6.55687952041626,0.651892364025116,0.7196942567825317,1.0,0.0
131,5.329261718150355e-05,5.329261718150355e-05,0.004277866333723068,0.09775352478027344,0.06618745482245281,6.5431342124938965,0.6458760499954224,0.7112956047058105,1.0,0.0
132,5.566190822150189e-05,5.566190822150189e-05,0.004396490752696991,0.11182546615600586,0.06509741530547064,6.813714027404785,0.656439483165741,0.7081029415130615,1.0,0.0
133,5.3078044720692063e-05,5.3078044720692063e-05,0.0046250238083302975,0.09734725952148438,0.06628286027682284,6.839735507965088,0.6930696964263916,0.7170894145965576,1.0,0.0
134,5.480502087805385e-05,5.480502087805385e-05,0.004422169178724289,0.1101837158203125,0.06893529583967828,6.57753324508667,0.6471505761146545,0.7411030530929565,1.0,0.0
135,5.542923043913607e-05,5.542923043913607e-05,0.004663224332034588,0.11591577529907227,0.06907042646164818,6.769774436950684,0.6808790564537048,0.7166374325752258,1.0,0.0
136,5.344522474551109e-05,5.344522474551109e-05,0.004522980190813541,0.10614204406738281,0.066796156279747,6.885887622833252,0.6607319712638855,0.72345370054245,1.0,0.0
137,5.385241130192472e-05,5.385241130192472e-05,0.004597217310220003,0.10837841033935547,0.06760892626994641,7.069873332977295,0.6497980356216431,0.7309665083885193,1.0,0.0
138,5.277279413153328e-05,5.277279413153328e-05,0.004596772603690624,0.10401535034179688,0.06996812851323142,6.666875839233398,0.6670873165130615,0.7178805470466614,1.0,0.0
139,5.454699358566641e-05,5.454699358566641e-05,0.004996277391910553,0.11658620834350586,0.07043224510561163,7.204423904418945,0.6955398917198181,0.7428864240646362,1.0,0.0
140,5.4109070645051264e-05,5.4109070645051264e-05,0.005036238115280867,0.11225318908691406,0.07222383281713096,7.0650553703308105,0.7000664472579956,0.7418454885482788,1.0,0.0
141,5.445077831229097e-05,5.445077831229097e-05,0.005156236235052347,0.11598491668701172,0.07183668156857115,7.103518486022949,0.7254103422164917,0.7137354016304016,1.0,0.0
142,5.0361898835172634e-05,5.0361898835172634e-05,0.004937049932777882,0.09697961807250977,0.07137499792586599,7.016993522644043,0.6923105120658875,0.7224807143211365,1.0,0.0
143,4.940938571416212e-05,4.940938571416212e-05,0.005016963463276625,0.09365606307983398,0.06852574497423491,7.081033706665039,0.7308220267295837,0.715157151222229,1.0,0.0
144,5.0129373365187414e-05,5.0129373365187414e-05,0.005352878477424383,0.09798669815063477,0.07229064135499952,7.308512210845947,0.7410305738449097,0.7153512835502625,1.0,0.0
145,5.271645322006158e-05,5.271645322006158e-05,0.0050004590302705765,0.11281061172485352,0.07034221295720844,6.956697940826416,0.7220653891563416,0.7030113935470581,1.0,0.0
