step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
1832,77.58626160367186,3.223299773983812e-05,155.16705322265625,0.0878610610961914,0.06499801998710586,49.99708938598633,5.046414852142334,0.7254262566566467,1.0,0.013271123585846591
1833,103.96164825790393,3.637721593410345e-05,207.91790771484375,0.10121488571166992,0.05088722845880689,49.26841735839844,5.122788429260254,0.7188156247138977,1.0,0.017953509722397145
1834,5.6593196178020495,3.8132320861413644e-05,11.312949180603027,0.105987548828125,0.04514647336528732,49.263797760009766,5.0636372566223145,0.7093213796615601,1.0,0.018871535562719824
1835,4.31770420729234,3.86571330489304e-05,8.629924774169922,0.10782146453857422,0.05258187114887125,49.252593994140625,5.388765811920166,0.7071730494499207,1.0,0.013423417141975832
1836,25.662482199429938,3.433593868604488e-05,51.31964874267578,0.09467458724975586,0.06888094261636724,48.929527282714844,5.000087261199951,0.7071979641914368,1.0,0.013489642315131363
1837,44.56417829650588,4.247566818970269e-05,89.12309265136719,0.12016773223876953,0.03495888040855322,49.459312438964844,4.973271369934082,0.7437118887901306,1.0,0.01432353012092035
1838,12.84736416935433,3.56310464099905e-05,25.689483642578125,0.09877252578735352,0.06130173191981614,50.051212310791016,5.068601131439209,0.7109156250953674,1.0,0.012063982782787044
1839,133.1214309281307,3.685267743182687e-05,266.23724365234375,0.10254383087158203,0.04302517109949777,50.45768737792969,5.067436218261719,0.7361570000648499,1.0,0.014350433569983102
1840,29.27320964059738,3.979851437087689e-05,58.54081344604492,0.11180543899536133,0.022394239240774994,50.390602111816406,4.875814914703369,0.7396209836006165,1.0,0.01792270735221762
1841,31.833255846516344,3.143911913489889e-05,63.66105270385742,0.08560752868652344,0.07406738417037317,48.551918029785156,4.925589084625244,0.7131428718566895,1.0,0.017053740880138567
1842,60.6128203621499,3.821932633159811e-05,121.22039794921875,0.1073298454284668,0.025816805290790334,48.91687774658203,4.985689640045166,0.728099524974823,1.0,0.013665941316677017
1843,6.501423788016605,3.542750323063867e-05,12.997425079345703,0.09877681732177734,0.05199503588099175,48.69679260253906,4.937397480010986,0.7077811360359192,1.0,0.017667712208765902
1844,54.282981279627144,3.977082176552319e-05,108.56015014648438,0.11343860626220703,0.03894299379497701,50.85690689086914,5.047486782073975,0.7253272533416748,1.0,0.0178866623127553
1845,22.29610898172574,3.63272996438213e-05,44.586875915527344,0.10033512115478516,0.07572561501467678,50.74748992919922,5.085655689239502,0.7124255895614624,1.0,0.01380365700509019
1846,22.090424991953636,3.474815327835804e-05,44.17548751831055,0.09665775299072266,0.042145462467169104,49.95808792114258,4.8893585205078125,0.7179089188575745,1.0,0.014635702268499732
1847,27.126125178116922,3.246874882647823e-05,54.24686813354492,0.08998775482177734,0.05318540313020703,50.2014045715332,4.97617769241333,0.7334089279174805,1.0,0.014481163337571589
1848,34.0787855671745,3.639594914209008e-05,68.15218353271484,0.10296010971069336,0.07098665839172513,51.89680480957031,4.961941242218018,0.7238807678222656,1.0,0.014317781231352392
1849,6.206867632539533,4.0330309010698975e-05,12.408595085144043,0.11099815368652344,0.06953361931377744,49.15571594238281,4.855383396148682,0.698764979839325,1.0,0.014919964752208824
1850,3.7139416701666916,3.9698932683006875e-05,7.422656536102295,0.10663604736328125,0.04346669725541208,46.69811248779297,4.897370338439941,0.7222071290016174,1.0,0.014331343918567177
1851,20.29577791659785,3.852827166668655e-05,40.585670471191406,0.11106014251708984,0.06233982514231018,49.356754302978516,4.869093894958496,0.7304869890213013,1.0,0.017614141510649228
1852,25.282277747992133,3.6513669122225185e-05,50.55927658081055,0.10215187072753906,0.07358094168685714,51.366912841796875,4.868372440338135,0.7028064727783203,1.0,0.01415589590746284
1853,40.5568417980098,3.689166575607656e-05,81.10812377929688,0.10695886611938477,0.043370428776112746,50.76645278930664,4.997955322265625,0.7360774874687195,1.0,0.01778236090082535
1854,20.775679491229646,3.4764876879474686e-05,41.546287536621094,0.09752988815307617,0.05106381463504395,50.17720413208008,4.9763288497924805,0.7213932871818542,1.0,0.013179475673764405
1855,7.108207752053553,4.306045446744417e-05,14.211492538452148,0.11900615692138672,0.07722416456301673,48.82685470581055,4.871248722076416,0.7055394053459167,1.0,0.011631190908411311
1856,106.35637557602907,3.5831504030870375e-05,212.70724487304688,0.10050153732299805,0.04918687419169787,50.8674201965332,4.948389053344727,0.7406306862831116,1.0,0.022872231281336686
1857,5.922094338268307,4.004400436314744e-05,11.838573455810547,0.10945367813110352,0.0565568208585332,52.09415054321289,4.9561944007873535,0.7066463828086853,1.0,0.014157794434708377
1858,95.84153707229596,3.64826719118733e-05,191.67727661132812,0.10060787200927734,0.07651474939751601,50.05876159667969,5.103870391845703,0.7306596040725708,1.0,0.01636845328608671
